timestamp,selatan,timur,utara,barat,bawah,atas,co2_concentration,ch4_concentration,dht_temperature,dht_humidity,bmp_temperature,bmp_pressure,sht31_temperature,sht31_humidity,heat_index,approx_altitude,absolute_humidity
2023-10-25 10:48:6:138,0,0,0,0,0,0,65414,78680,24,50.7,21.05,1005.99,21.12,61.85,24.4,60.65,0.11
2023-10-25 10:48:6:390,0,0,0,0,0,0,65414,78680,24,50.7,21.04,1005.97,21.08,61.82,24.4,60.78,0.11
2023-10-25 10:48:6:639,0,0,0,0,0,0,65414,78680,24,50.7,21.04,1006.02,21.11,61.84,24.4,60.34,0.11
2023-10-25 10:48:6:890,0,0,0,0,0,0,65414,78680,24,50.7,21.04,1005.99,NaN,NaN,24.4,60.58,NaN
2023-10-25 10:48:7:140,0,0,0,0,0,0,65414,78680,24,50.7,21.04,1006.03,21.11,61.85,24.4,60.27,0.11
2023-10-25 10:48:7:390,0,0,0,0,0.32,0,65414,78680,24,50.7,21.04,1005.99,21.1,61.83,24.4,60.6,0.11
2023-10-25 10:48:7:641,0,0,0,0,0,0,65414,78680,24,50.7,21.04,1005.96,21.08,61.85,24.4,60.85,0.11
2023-10-25 10:48:8:18,0,0,0,0,0,0,65414,78680,24,50.7,21.03,1006,NaN,61.86,24.4,60.55,NaN
2023-10-25 10:48:8:268,0,0,0,0,0,0,65414,78680,24,50.7,21.04,1006.01,21.05,61.85,24.4,60.46,0.11
2023-10-25 10:48:8:518,0,0,0,0,0,0,65414,78680,24,50.7,21.03,1006.02,21.07,61.87,24.4,60.38,0.11
2023-10-25 10:48:8:769,0,0,0,0,0,0,65414,78680,24,50.7,21.04,1005.97,21.08,61.89,24.4,60.77,0.11
2023-10-25 10:48:9:20,0,0,0,0,0,0,65414,78680,24,50.7,21.04,1005.98,NaN,61.88,24.4,60.68,NaN
2023-10-25 10:48:9:269,0,0,0,0,0,0,65414,78680,24,50.7,21.04,1006.01,21.07,61.89,24.4,60.46,0.11
2023-10-25 10:48:9:519,0,0,0,0,0,0,65414,78680,24,50.7,21.03,1006.04,21.08,61.88,24.4,60.19,0.11
2023-10-25 10:48:9:769,0,0,0,0,0,0,65414,78680,24,50.7,21.03,1006,21.07,61.91,24.4,60.52,0.11
2023-10-25 10:48:10:20,0,0,0,0,0,0,65414,78680,24,50.7,21.03,1006.01,21.08,61.95,24.4,60.48,0.11
2023-10-25 10:48:10:269,0,0,0,0,0,0,65414,78680,24,50.7,21.03,1006,21.08,61.89,24.4,60.51,0.11
2023-10-25 10:48:10:646,0,0,0,0,0,0,65414,78680,24,50.7,21.03,1006.05,21.08,61.92,24.4,60.09,0.11
2023-10-25 10:48:10:895,0,0,0,0,0.32,0,65414,78680,24,50.7,21.04,1006.01,NaN,61.93,24.4,60.46,NaN
2023-10-25 10:48:11:145,0,0,0,0,0.32,0,65414,78680,24,50.7,21.03,1005.95,21.1,61.91,24.4,60.96,0.11
2023-10-25 10:48:11:395,0,0,0,0,0,0,65414,78680,24,50.7,21.03,1006.02,21.08,61.95,24.4,60.38,0.11
2023-10-25 10:48:11:646,0,0,0,0,0.32,0,65414,78680,24,50.7,21.03,1006.02,NaN,61.94,24.4,60.38,NaN
2023-10-25 10:48:11:896,0,0,0,0,0,0,65414,78680,24,50.7,21.03,1005.99,21.07,61.96,24.4,60.64,0.11
2023-10-25 10:48:12:146,0,0,0,0,0,0,65414,78680,24,50.7,21.03,1006.05,NaN,61.93,24.4,60.13,NaN
2023-10-25 10:48:12:396,0,0,0,0,0,0,65414,78680,24,50.7,21.03,1006.03,21.08,61.95,24.4,60.25,0.11
2023-10-25 10:48:12:773,0,0,0,0,0,0,65414,78680,24,50.7,21.03,1005.98,NaN,NaN,24.4,60.74,NaN
2023-10-25 10:48:13:24,0,0,0,0,0,0,65414,78680,24,50.7,21.03,1006.03,21.1,61.97,24.4,60.25,0.11
2023-10-25 10:48:13:274,0,0,0,0,0.32,0,65414,78680,24,50.7,21.03,1005.99,21.1,61.95,24.4,60.66,0.11
2023-10-25 10:48:13:524,0,0,0,0,0,0,65414,78680,24,50.7,21.03,1006,21.04,61.98,24.4,60.53,0.11
2023-10-25 10:48:13:774,0,0,0,0,0,0,65414,78680,24,50.7,21.03,1006.01,21.07,NaN,24.4,60.44,NaN
2023-10-25 10:48:14:24,0,0,0,0,0,0,65414,78680,24,50.7,21.03,1006.01,21.1,62.03,24.4,60.45,0.11
2023-10-25 10:48:14:274,0,0,0,0,0,0,65414,78680,24,50.7,21.03,1006.02,21.07,62.02,24.4,60.39,0.11
2023-10-25 10:48:14:524,0,0,0,0,0,0,65414,78680,24,50.8,21.02,1006,21.11,NaN,24.4,60.53,NaN
2023-10-25 10:48:14:775,0,0,0,0,0,0,65414,78680,24,50.8,21.02,1006.06,21.07,61.99,24.4,60.02,0.11
2023-10-25 10:48:15:26,0,0,0,0,0.32,0,65414,78680,24,50.8,21.02,1005.99,21.07,62.02,24.4,60.6,0.11
2023-10-25 10:48:15:275,0,0,0,0,0,0,65414,78680,24,50.8,21.02,1006.02,21.07,62.01,24.4,60.4,0.11
2023-10-25 10:48:15:525,0,0,0,0,0,0,65414,78680,24,50.8,21.02,1006.04,21.07,62,24.4,60.21,0.11
2023-10-25 10:48:15:775,0,0,0,0,0,0,65414,78680,24,50.8,21.02,1005.97,21.05,62.01,24.4,60.83,0.11
2023-10-25 10:48:16:151,0,0,0,0,0,0,65414,78680,24,50.8,21.02,1006.02,NaN,62.02,24.4,60.4,NaN
2023-10-25 10:48:16:401,0,0,0,0,0,0,65414,78680,24,50.8,21.02,1005.97,21.08,62.02,24.4,60.79,0.11
2023-10-25 10:48:16:651,0,0,0,0,0,0,65414,78680,24,50.8,21.01,1006,NaN,62.02,24.4,60.54,NaN
2023-10-25 10:48:16:901,0,0,0,0,0,0,65414,78680,24,50.8,21.02,1006.02,NaN,62.05,24.4,60.34,NaN
2023-10-25 10:48:17:151,0,0,0,0,0,0,65414,78680,24,50.8,21.01,1005.97,NaN,62.06,24.4,60.78,NaN
2023-10-25 10:48:17:401,0,0,0,0,0,0,65414,78680,24,50.8,21.01,1006.02,21.05,62.04,24.4,60.38,0.11
2023-10-25 10:48:17:655,0,0,0,0,0.32,0,65414,78680,24,50.8,21.01,1005.99,21.07,62.06,24.4,60.6,0.11
2023-10-25 10:48:17:905,0,0,0,0,0.32,0,65414,78680,24,50.8,21.01,1006.04,21.07,62.08,24.4,60.23,0.11
2023-10-25 10:48:18:279,0,0,0,0,0,0,65414,78680,24,50.8,21.01,1006.03,21.07,NaN,24.4,60.29,NaN
2023-10-25 10:48:18:529,0,0,0,0,0,0,65414,78680,24,50.8,21.01,1006.05,21.05,62.1,24.4,60.15,0.11
2023-10-25 10:48:18:780,0,0,0,0,0,0,65414,78680,24,50.8,21.01,1005.99,21.08,62.1,24.4,60.63,0.11
2023-10-25 10:48:19:30,0,0,0,0,0.32,0,65414,78680,24,50.8,21,1006.04,21.05,NaN,24.4,60.23,NaN
2023-10-25 10:48:19:280,0,0,0,0,0.32,0,65414,78680,24,50.8,21.01,1006.02,21.05,62.1,24.4,60.39,0.11
2023-10-25 10:48:19:531,0,0,0,0,0,0,65414,78680,24,50.8,21.01,1006.05,21.07,62.12,24.4,60.08,0.11
2023-10-25 10:48:19:781,0,0,0,0,0.32,0,65414,78680,24,50.8,21,1005.99,21.05,62.12,24.4,60.63,0.11
2023-10-25 10:48:20:30,0,0,0,0,0,0,65414,78680,24,50.8,21,1005.96,21.02,62.1,24.4,60.85,0.11
2023-10-25 10:48:20:280,0,0,0,0,0.32,0,65414,78680,24,50.8,21,1006,21.04,62.1,24.4,60.5,0.11
2023-10-25 10:48:20:530,0,0,0,0,0,0,65414,78680,24,50.8,21,1006,21.07,62.12,24.4,60.57,0.11
2023-10-25 10:48:20:908,0,0,0,0,0.32,0,65414,78680,24,50.8,21,1005.97,21.04,62.1,24.4,60.82,0.11
2023-10-25 10:48:21:158,0,0,0,0,0.68,0,65414,78680,24,50.8,21,1006.03,21.05,62.17,24.4,60.27,0.11
2023-10-25 10:48:21:408,0,0,0,0,0,0,65414,78680,24,50.8,21,1006.03,21.07,62.14,24.4,60.31,0.11
2023-10-25 10:48:21:658,0,0,0,0,0,0,65414,78680,24,50.8,21,1005.97,21.04,62.14,24.4,60.82,0.11
2023-10-25 10:48:21:909,0,0,0,0,0,0,65414,78680,24,50.8,21,1006.02,NaN,62.18,24.4,60.37,NaN
2023-10-25 10:48:22:160,0,0,0,0,0,0,65414,78680,24,50.8,21,1006,21.07,62.18,24.4,60.56,0.11
2023-10-25 10:48:22:411,0,0,0,0,0,0,65414,78680,24,50.8,21,1005.99,21.05,62.17,24.4,60.62,0.11
2023-10-25 10:48:22:660,0,0,0,0,0,0,65414,78680,24,50.8,21,1005.99,21.02,NaN,24.4,60.65,NaN
2023-10-25 10:48:23:36,0,0,0,0,0,0,65414,78680,24,50.8,21,1006,21.05,62.21,24.4,60.5,0.11
2023-10-25 10:48:23:285,0,0,0,0,0,0,65414,78680,24,50.8,21,1006.03,21.04,62.2,24.4,60.3,0.11
2023-10-25 10:48:23:536,0,0,0,0,0.32,0,65414,78680,24,50.8,20.99,1006.02,21.07,62.21,24.4,60.37,0.11
2023-10-25 10:48:23:788,0,0,0,0,0.32,0,65414,78680,24,50.8,20.99,1005.95,21.04,62.2,24.4,61,0.11
2023-10-25 10:48:24:38,0,0,0,0,0,0,65414,78680,24,50.8,20.99,1006,21.04,62.22,24.4,60.57,0.11
2023-10-25 10:48:24:288,0,0,0,0,0,0,65414,78680,24,50.8,21,1006.02,21.04,62.22,24.4,60.39,0.11
2023-10-25 10:48:24:538,0,0,0,0,0,0,65414,78680,24,50.8,20.99,1005.97,21.07,62.22,24.4,60.75,0.11
2023-10-25 10:48:24:788,0,0,0,0,0,0,65414,78680,24,50.8,21,1006,21.07,62.22,24.4,60.5,0.11
2023-10-25 10:48:25:38,0,0,0,0,0,0,65414,78680,24,50.8,20.99,1006,NaN,62.21,24.4,60.52,NaN
2023-10-25 10:48:25:414,0,0,0,0,0,0,65414,78680,24,50.8,21,1006.03,21.05,62.26,24.4,60.31,0.11
2023-10-25 10:48:25:664,0,0,0,0,0,0,65414,78680,24,50.8,20.99,1006,NaN,62.24,24.4,60.57,NaN
2023-10-25 10:48:25:914,0,0,0,0,0.32,0,65414,78680,24,50.8,20.99,1005.96,21.05,62.22,24.4,60.84,0.11
2023-10-25 10:48:26:164,0,0,0,0,0.32,0,65414,78680,24,50.8,20.99,1005.98,21.04,62.26,24.4,60.73,0.11
2023-10-25 10:48:26:414,0,0,0,0,0,0,65414,78680,24,50.8,20.99,1006,21.05,62.22,24.4,60.56,0.11
2023-10-25 10:48:26:664,0,0,0,0,0,0,65414,78680,24,50.8,20.99,1006.01,21.05,NaN,24.4,60.47,NaN
2023-10-25 10:48:26:915,0,0,0,0,0,0,65414,78680,24,50.8,20.99,1005.99,21.07,62.22,24.4,60.63,0.11
2023-10-25 10:48:27:291,0,0,0,0,0,0,65414,78680,24,50.8,20.99,1006.02,21.04,62.22,24.4,60.38,0.11
2023-10-25 10:48:27:541,0,0,0,0,0.32,0,65414,78680,24,50.8,20.99,1005.99,21.07,NaN,24.4,60.58,NaN
2023-10-25 10:48:27:791,0,0,0,0,0,0,65414,78680,24,50.8,21,1005.96,21.07,62.23,24.4,60.87,0.11
2023-10-25 10:48:28:41,0,0,0,0,0,0,65414,78680,24,50.8,21,1006.01,21.05,62.21,24.4,60.42,0.11
2023-10-25 10:48:28:292,0,0,0,0,0,0,65414,78680,24,50.8,21,1005.94,21.05,62.21,24.4,61.02,0.11
2023-10-25 10:48:28:543,0,0,0,0,0.32,0,65414,78680,24,50.8,21,1006,21.04,62.21,24.4,60.54,0.11
2023-10-25 10:48:28:792,0,0,0,0,0,0,65414,78680,24,50.8,21,1005.99,21.07,62.24,24.4,60.61,0.11
2023-10-25 10:48:29:43,0,0,0,0,0,0,65414,78680,24,50.8,21,1006.02,21.05,62.24,24.4,60.4,0.11
2023-10-25 10:48:29:295,0,0,0,0,0,0,65414,78680,24,50.8,21,1006.02,21.04,NaN,24.4,60.34,NaN
2023-10-25 10:48:29:670,0,0,0,0,0,0,65414,78680,24,50.8,21,1006.02,21.05,62.22,24.4,60.36,0.11
2023-10-25 10:48:29:923,0,0,0,0,0,0,65414,78680,24,50.8,21,1006.03,21.07,62.19,24.4,60.26,0.11
2023-10-25 10:48:30:172,0,0,0,0,0,0,65414,78680,24,50.8,21,1005.99,21.05,62.23,24.4,60.59,0.11
2023-10-25 10:48:30:422,0,0,0,0,0,0,65414,78680,24,50.8,21,1005.99,21.05,62.24,24.4,60.64,0.11
2023-10-25 10:48:30:672,0,0,0,0,0.32,0,65414,78680,24,50.8,21,1005.96,21.07,62.22,24.4,60.91,0.11
2023-10-25 10:48:30:922,0,0,0,0,0,0,65414,78680,24,50.8,21,1006.04,21.05,62.22,24.4,60.23,0.11
2023-10-25 10:48:31:172,0,0,0,0,0,0,65414,78680,24,50.8,21,1006.02,21.07,62.21,24.4,60.41,0.11
2023-10-25 10:48:31:422,0,0,0,0,0,0,65414,78680,24,50.8,21,1006.02,NaN,62.23,24.4,60.36,NaN
2023-10-25 10:48:31:672,0,0,0,0,0,0,65414,78680,24,50.8,21,1006,21.08,62.24,24.4,60.52,0.11
2023-10-25 10:48:32:47,0,0,0,0,0,0,65414,78680,24,50.8,21,1005.99,21.07,62.25,24.4,60.66,0.11
2023-10-25 10:48:32:298,0,0,0,0,0,0,65414,78680,24,50.8,21.01,1006.01,NaN,62.24,24.4,60.45,NaN
2023-10-25 10:48:32:548,0,0,0,0,0,0,65414,78680,24,50.8,21,1006.01,21.07,NaN,24.4,60.46,NaN
2023-10-25 10:48:32:798,0,0,0,0,0.32,0,65414,78680,24,50.8,21,1005.97,21.08,62.26,24.4,60.76,0.11
2023-10-25 10:48:33:48,0,0,0,0,0,0,65414,78680,24,50.8,21.01,1006.03,21.07,62.26,24.4,60.27,0.11
2023-10-25 10:48:33:299,0,0,0,0,0,0,65414,78680,24,50.8,21.01,1005.97,21.07,62.25,24.4,60.75,0.11
2023-10-25 10:48:33:549,0,0,0,0,0.32,0,65414,78680,24,50.8,21,1006,21.05,62.26,24.4,60.57,0.11
2023-10-25 10:48:33:925,0,0,0,0,0,0,65414,78680,24,50.8,21,1005.99,21.08,62.28,24.4,60.64,0.11
2023-10-25 10:48:34:175,0,0,0,0,0,0,65414,78680,24,50.8,21.01,1006.03,21.08,62.27,24.4,60.29,0.11
2023-10-25 10:48:34:425,0,0,0,0,0,0,65414,78680,24,50.8,21.01,1006,NaN,NaN,24.4,60.56,NaN
2023-10-25 10:48:34:675,0,0,0,0,0,0,65414,78680,24,50.8,21.01,1006,21.05,62.28,24.4,60.57,0.11
2023-10-25 10:48:34:926,0,0,0,0,0.32,0,65414,78680,24,50.8,21.01,1005.98,21.05,62.3,24.4,60.7,0.11
2023-10-25 10:48:35:176,0,0,0,0,0,0,65414,78680,24,50.8,21.01,1005.99,21.08,62.3,24.4,60.63,0.11
2023-10-25 10:48:35:426,0,0,0,0,0,0,65414,78680,24,50.8,21.01,1006,21.07,62.3,24.4,60.51,0.11
2023-10-25 10:48:35:677,0,0,0,0,0.32,0,65414,78680,24,50.8,21.01,1006.03,21.08,62.31,24.4,60.27,0.11
2023-10-25 10:48:35:928,0,0,0,0,0,0,65414,78680,24,50.8,21.01,1005.97,21.08,62.34,24.4,60.77,0.11
2023-10-25 10:48:36:178,0,0,0,0,0.32,0,65414,78680,24,50.8,21.01,1005.98,21.07,62.33,24.4,60.71,0.11
2023-10-25 10:48:36:554,0,0,0,0,0,0,65414,78680,24,50.8,21.01,1005.99,21.08,NaN,24.4,60.58,NaN
2023-10-25 10:48:36:803,0,0,0,0,0,0,65414,78680,24,50.8,21.01,1006.02,21.08,62.33,24.4,60.34,0.11
2023-10-25 10:48:37:55,0,0,0,0,0.32,0,65414,78680,24,50.8,21.01,1006.02,21.07,62.33,24.4,60.34,0.11
2023-10-25 10:48:37:305,0,0,0,0,0,0,65414,78680,24,50.8,21.01,1006,21.07,62.32,24.4,60.52,0.11
2023-10-25 10:48:37:555,0,0,0,0,0.32,0,65414,78680,24,50.8,21.01,1005.99,21.08,62.33,24.4,60.66,0.11
2023-10-25 10:48:37:806,0,0,0,0,0,0,65414,78680,24,50.8,21.01,1006,21.08,62.34,24.4,60.56,0.11
2023-10-25 10:48:38:56,0,0,0,0,0,0,65414,78680,24,50.8,21.01,1006.01,21.05,62.32,24.4,60.46,0.11
2023-10-25 10:48:38:307,0,0,0,0,0.32,0,65414,78680,24,50.8,21.02,1006.08,21.07,62.33,24.4,59.84,0.11
2023-10-25 10:48:38:556,0,0,0,0,0,0,65414,78680,24,50.8,21.01,1005.98,21.08,62.35,24.4,60.7,0.11
2023-10-25 10:48:38:806,0,0,0,0,0,0,65414,78680,24,50.8,21.01,1006.01,21.11,62.36,24.4,60.49,0.11
2023-10-25 10:48:39:181,0,0,0,0,0,0,65414,78680,24,50.8,21.01,1006.01,NaN,62.33,24.4,60.49,NaN
2023-10-25 10:48:39:431,0,0,0,0,0.68,0,65414,78680,24,50.8,21.01,1006.02,21.07,62.32,24.4,60.35,0.11
2023-10-25 10:48:39:685,0,0,0,0,0,0,65414,78680,24,50.8,21.02,1006.02,21.08,62.32,24.4,60.39,0.11
2023-10-25 10:48:39:932,0,0,0,0,0,0,65414,78680,24,50.9,21.02,1006.01,21.08,NaN,24.4,60.42,NaN
2023-10-25 10:48:40:182,0,0,0,0,0,0,65414,78680,24,50.9,21.02,1005.98,21.08,62.33,24.4,60.74,0.11
2023-10-25 10:48:40:432,0,0,0,0,0,0,65414,78680,24,50.9,21.01,1006,21.11,NaN,24.4,60.52,NaN
2023-10-25 10:48:40:683,0,0,0,0,0.32,0,65414,78680,24,50.9,21.02,1006.04,21.11,62.35,24.4,60.17,0.11
2023-10-25 10:48:40:935,0,0,0,0,0,0,65414,78680,24,50.9,21.02,1005.98,21.07,62.34,24.4,60.69,0.11
2023-10-25 10:48:41:186,0,0,0,0,0.32,0,65414,78680,24,50.9,21.02,1005.95,21.08,62.36,24.4,60.96,0.11
2023-10-25 10:48:41:435,0,0,0,0,0,0,65414,78680,24,50.9,21.02,1005.99,21.11,62.37,24.4,60.61,0.11
2023-10-25 10:48:41:686,0,0,0,0,0,0,65414,78680,24,50.9,21.02,1006.01,21.11,62.39,24.4,60.45,0.11
2023-10-25 10:48:42:61,0,0,0,0,0,0,65414,78680,24,50.8,21.02,1006.02,21.12,62.41,24.4,60.33,0.11
2023-10-25 10:48:42:311,0,0,0,0,0,0,65414,78680,24,50.8,21.02,1005.95,21.11,62.37,24.4,60.98,0.11
2023-10-25 10:48:42:562,0,0,0,0,0,0,65414,78680,24,50.8,21.02,1006,21.11,62.4,24.4,60.54,0.11
2023-10-25 10:48:42:813,0,0,0,0,0,0,65414,78680,24,50.8,21.02,1005.97,21.11,62.39,24.4,60.77,0.11
2023-10-25 10:48:43:63,0,0,0,0,0,0,65414,78680,24,50.8,21.02,1005.96,21.11,62.38,24.4,60.91,0.11
2023-10-25 10:48:43:313,0,0,0,0,0,0,65414,78680,24,50.8,21.02,1005.98,21.11,62.39,24.4,60.67,0.11
2023-10-25 10:48:43:563,0,0,0,0,0,0,65414,78680,24,50.8,21.02,1006.05,21.1,62.4,24.4,60.14,0.11
2023-10-25 10:48:43:814,0,0,0,0,0.32,0,65414,78680,24,50.8,21.02,1005.99,21.11,62.39,24.4,60.59,0.11
2023-10-25 10:48:44:63,0,0,0,0,0,0,65414,78680,24,50.8,21.02,1005.94,21.11,62.38,24.4,61.02,0.11
2023-10-25 10:48:44:313,0,0,0,0,0,0,65414,78680,24,50.8,21.02,1005.99,21.07,62.36,24.4,60.58,0.11
2023-10-25 10:48:44:688,0,0,0,0,0,0,65414,78680,24,50.8,21.02,1006.04,21.1,62.39,24.4,60.22,0.11
2023-10-25 10:48:44:938,0,0,0,0,0,0,65414,78680,24,50.8,21.02,1006,21.14,62.37,24.4,60.56,0.11
2023-10-25 10:48:45:188,0,0,0,0,0,0,65414,78680,24,50.8,21.02,1006.02,21.11,62.37,24.4,60.35,0.11
2023-10-25 10:48:45:439,0,0,0,0,0,0,65414,78680,24,50.8,21.02,1005.96,21.11,62.34,24.4,60.84,0.11
2023-10-25 10:48:45:689,0,0,0,0,0,0,65414,78680,24,50.8,21.02,1006,21.08,62.34,24.4,60.56,0.11
2023-10-25 10:48:45:940,0,0,0,0,0,0,65414,78680,24,50.8,21.02,1006,NaN,62.3,24.4,60.57,NaN
2023-10-25 10:48:46:191,0,0,0,0,0,0,65414,78680,24,50.9,21.02,1006,21.1,62.35,24.4,60.5,0.11
2023-10-25 10:48:46:442,0,0,0,0,0,0,65414,78680,24,50.9,21.02,1006,21.1,62.31,24.4,60.54,0.11
2023-10-25 10:48:46:692,0,0,0,0,0,0,65414,78680,24,50.9,21.02,1005.96,21.11,62.3,24.4,60.91,0.11
2023-10-25 10:48:47:68,0,0,0,0,0,0,65414,78680,24,50.9,21.02,1006,21.11,62.3,24.4,60.53,0.11
2023-10-25 10:48:47:318,0,0,0,0,0,0,65414,78680,24,50.9,21.02,1006,21.08,62.3,24.4,60.51,0.11
2023-10-25 10:48:47:568,0,0,0,0,0,0,65414,78680,24,50.9,21.02,1005.96,21.1,62.28,24.4,60.88,0.11
2023-10-25 10:48:47:818,0,0,0,0,0,0,65414,78680,24,50.9,21.02,1005.98,21.1,62.27,24.4,60.71,0.11
2023-10-25 10:48:48:69,0,0,0,0,0,0,65414,78680,24,50.9,21.02,1005.96,NaN,NaN,24.4,60.89,NaN
2023-10-25 10:48:48:320,0,0,0,0,0,0,65414,78680,24,50.8,21.02,1005.97,21.07,62.26,24.4,60.78,0.11
2023-10-25 10:48:48:570,0,0,0,0,0.32,0,65414,78680,24,50.8,21.02,1005.97,21.07,NaN,24.4,60.76,NaN
2023-10-25 10:48:48:820,0,0,0,0,0.32,0,65414,78680,24,50.8,21.02,1005.97,21.1,62.25,24.4,60.77,0.11
2023-10-25 10:48:49:70,0,0,0,0,0.32,0,65414,78680,24,50.8,21.02,1005.97,21.1,62.26,24.4,60.83,0.11
2023-10-25 10:48:49:320,0,0,0,0,0,0,65414,78680,24,50.8,21.02,1005.98,21.1,62.23,24.4,60.73,0.11
2023-10-25 10:48:49:570,0,0,0,0,0,0,65414,78680,24,50.8,21.02,1006,21.11,62.21,24.4,60.55,0.11
2023-10-25 10:48:49:946,0,0,0,0,0,0,65414,78680,24,50.8,21.02,1005.98,21.11,62.23,24.4,60.7,0.11
timestamp,selatan,timur,utara,barat,bawah,atas,co2_concentration,ch4_concentration,dht_temperature,dht_humidity,bmp_temperature,bmp_pressure,sht31_temperature,sht31_humidity,heat_index,approx_altitude,absolute_humidity
2023-10-25 10:48:50:426,0,0,0,0,0,0,65414,78680,24,50.9,21.02,1006,21.08,62.17,24.4,60.51,0.11
2023-10-25 10:48:50:663,0,0,0,0,0,0,65414,78680,24,50.9,21.03,1005.96,21.11,62.19,24.4,60.86,0.11
2023-10-25 10:48:50:913,0,0,0,0,0,0,65414,78680,24,50.9,21.02,1005.95,21.14,62.19,24.4,60.95,0.11
2023-10-25 10:48:51:164,0,0,0,0,0,0,65414,78680,24,50.9,21.03,1006,21.12,62.19,24.4,60.56,0.11
2023-10-25 10:48:51:414,0,0,0,0,0,0,65414,78680,24,50.9,21.03,1006.01,21.11,62.17,24.4,60.46,0.11
2023-10-25 10:48:51:665,0,0,0,0,0,0,65414,78680,24,50.9,21.03,1005.95,21.12,62.22,24.4,60.93,0.11
2023-10-25 10:48:52:43,0,0,0,0,0,0,65414,78680,24,50.9,21.03,1005.98,NaN,62.18,24.4,60.73,NaN
2023-10-25 10:48:52:294,0,0,0,0,0,0,65414,78680,24,50.9,21.03,1006,21.12,62.19,24.4,60.58,0.11
2023-10-25 10:48:52:543,0,0,0,0,0,0,65414,78680,24,50.9,21.03,1005.95,NaN,62.15,24.4,60.96,NaN
2023-10-25 10:48:52:794,0,0,0,0,0,0,65414,78680,24,50.9,21.03,1006.02,21.14,62.17,24.4,60.38,0.11
2023-10-25 10:48:53:45,0,0,0,0,0,0,65414,78680,24,50.9,21.03,1005.94,21.1,62.15,24.4,61.01,0.11
2023-10-25 10:48:53:294,0,0,0,0,0,0,65414,78680,24,50.9,21.03,1006,21.11,NaN,24.4,60.54,NaN
2023-10-25 10:48:53:544,0,0,0,0,0,0,65414,78680,24,50.9,21.03,1005.99,21.1,62.15,24.4,60.59,0.11
2023-10-25 10:48:53:795,0,0,0,0,0,0,65414,78680,24,50.9,21.03,1005.99,21.14,62.14,24.4,60.62,0.11
2023-10-25 10:48:54:44,0,0,0,0,0.32,0,65414,78680,24,50.9,21.03,1005.96,21.11,62.16,24.4,60.88,0.11
2023-10-25 10:48:54:420,0,0,0,0,0,0,65414,78680,24,50.9,21.03,1006,21.11,62.17,24.4,60.51,0.11
2023-10-25 10:48:54:671,0,0,0,0,0.32,0,65414,78680,24,50.9,21.03,1005.96,21.12,NaN,24.4,60.85,NaN
2023-10-25 10:48:54:921,0,0,0,0,0,0,65414,78680,24,50.9,21.03,1005.99,21.11,62.09,24.4,60.63,0.11
2023-10-25 10:48:55:171,0,0,0,0,0,0,65414,78680,24,50.9,21.03,1005.99,21.11,62.13,24.4,60.59,0.11
2023-10-25 10:48:55:422,0,0,0,0,0,0,65414,78680,24,50.9,21.03,1005.93,21.11,62.15,24.4,61.12,0.11
2023-10-25 10:48:55:673,0,0,0,0,0,0,65414,78680,24,50.9,21.03,1005.98,21.12,62.13,24.4,60.73,0.11
2023-10-25 10:48:55:923,0,0,0,0,0,0,65414,78680,24,50.9,21.03,1005.99,21.12,62.12,24.4,60.65,0.11
2023-10-25 10:48:56:173,0,0,0,0,0.32,0,65414,78680,24,50.9,21.03,1005.96,21.12,62.12,24.4,60.87,0.11
2023-10-25 10:48:56:424,0,0,0,0,0.32,0,65414,78680,24,50.9,21.03,1006.01,21.11,62.11,24.4,60.42,0.11
2023-10-25 10:48:56:676,0,0,0,0,0,0,65414,78680,24,50.9,21.03,1006,21.11,62.1,24.4,60.52,0.11
2023-10-25 10:48:56:926,0,0,0,0,0.32,0,65414,78680,24,50.9,21.03,1005.99,21.12,NaN,24.4,60.59,NaN
2023-10-25 10:48:57:177,0,0,0,0,0,0,65414,78680,24,50.9,21.03,1005.99,21.12,62.07,24.4,60.64,0.11
2023-10-25 10:48:57:551,0,0,0,0,0,0,65414,78680,24,50.9,21.03,1005.95,21.1,62.11,24.4,60.93,0.11
2023-10-25 10:48:57:802,0,0,0,0,0,0,65414,78680,24,50.9,21.03,1006,21.12,NaN,24.4,60.58,NaN
2023-10-25 10:48:58:52,0,0,0,0,0,0,65414,78680,24,50.9,21.03,1006,21.12,62.07,24.4,60.51,0.11
2023-10-25 10:48:58:302,0,0,0,0,0,0,65414,78680,24,50.9,21.03,1006,21.12,62.09,24.4,60.54,0.11
2023-10-25 10:48:58:553,0,0,0,0,0,0,65414,78680,24,50.9,21.03,1005.97,21.11,62.07,24.4,60.8,0.11
2023-10-25 10:48:58:803,0,0,0,0,0.32,0,65414,78680,24,50.9,21.03,1006,21.12,62.09,24.4,60.52,0.11
2023-10-25 10:48:59:53,0,0,0,0,0,0,65414,78680,24,50.9,21.03,1005.97,21.12,62.06,24.4,60.8,0.11
2023-10-25 10:48:59:304,0,0,0,0,0.32,0,65414,78680,24,50.9,21.03,1006.05,21.12,62.08,24.4,60.1,0.11
2023-10-25 10:48:59:680,0,0,0,0,0.32,0,65414,78680,24,50.9,21.03,1005.95,21.11,62.04,24.4,60.94,0.11
